processo,data_hora,duracao_segundos
MoUsoCoreWorker.exe,2025-10-26 19:42:35,1715710.59
msedgewebview2.exe,2025-10-26 19:42:35,1715719.99
svchost.exe,2025-10-26 19:42:35,1715719.54
svchost.exe,2025-10-26 19:42:35,1715688.15
taskhostw.exe,2025-10-26 19:42:35,1409504.2
wsl.exe,2025-10-26 19:42:35,1715446.86
chrome.exe,2025-10-26 19:42:35,284543.34
svchost.exe,2025-10-26 19:42:35,562007.99
svchost.exe,2025-10-26 19:42:35,1715235.73
Code.exe,2025-10-26 19:42:35,267889.85
Code.exe,2025-10-26 19:42:35,267890.19
StartMenuExperienceHost.exe,2025-10-26 19:42:35,7662.93
chrome.exe,2025-10-26 19:42:35,284547.63
dllhost.exe,2025-10-26 19:42:35,1715449.98
wslhost.exe,2025-10-26 19:42:35,1715446.34
svchost.exe,2025-10-26 19:42:35,1715688.0
Code.exe,2025-10-26 19:42:35,267886.79
vmwp.exe,2025-10-26 19:42:35,1715450.22
vmmemWSL,2025-10-26 19:42:35,1715450.17
dllhost.exe,2025-10-26 19:42:35,1474689.15
msedgewebview2.exe,2025-10-26 19:42:35,562007.64
conhost.exe,2025-10-26 19:42:35,1715446.29
svchost.exe,2025-10-26 19:42:35,1715679.65
RuntimeBroker.exe,2025-10-26 19:42:35,284571.23
chrome.exe,2025-10-26 19:42:35,285127.81
conhost.exe,2025-10-26 19:42:35,7901.82
msrdc.exe,2025-10-26 19:42:35,1327.09
msedge.exe,2025-10-26 19:42:35,18541.51
svchost.exe,2025-10-26 19:42:35,381908.58
chrome.exe,2025-10-26 19:42:35,285127.86
java.exe,2025-10-26 19:42:35,196503.26
powershell.exe,2025-10-26 19:42:35,32889.63
Code.exe,2025-10-26 19:42:35,32893.36
chrome.exe,2025-10-26 19:42:35,192142.84
Code.exe,2025-10-26 19:42:35,267890.48
idea64.exe,2025-10-26 19:42:35,200402.9
fsnotifier.exe,2025-10-26 19:42:35,200396.79
conhost.exe,2025-10-26 19:42:35,267878.68
conhost.exe,2025-10-26 19:42:35,1286.36
chrome.exe,2025-10-26 19:42:35,285128.12
chrome.exe,2025-10-26 19:42:35,279603.05
msedge.exe,2025-10-26 19:42:35,18541.25
audiodg.exe,2025-10-26 19:42:35,25.83
MpDefenderCoreService.exe,2025-10-26 19:42:35,384119.83
svchost.exe,2025-10-26 19:42:35,1320.9
SystemSettingsBroker.exe,2025-10-26 19:42:35,7362.19
chrome.exe,2025-10-26 19:42:35,279639.03
chrome.exe,2025-10-26 19:42:35,285128.17
Code.exe,2025-10-26 19:42:35,32887.82
Code.exe,2025-10-26 19:42:35,267888.74
Code.exe,2025-10-26 19:42:35,32893.22
msedgewebview2.exe,2025-10-26 19:42:35,560614.83
msedge.exe,2025-10-26 19:42:35,18541.15
TextInputHost.exe,2025-10-26 19:42:35,7660.01
IntelGraphicsSoftware.Service.exe,2025-10-26 19:42:35,561922.34
backgroundTaskHost.exe,2025-10-26 19:42:35,2300.48
SearchHost.exe,2025-10-26 19:42:35,7662.96
Code.exe,2025-10-26 19:42:35,267888.9
msedge.exe,2025-10-26 19:42:35,18541.06
svchost.exe,2025-10-26 19:42:35,341.09
Notepad.exe,2025-10-26 19:42:35,205677.32
chrome.exe,2025-10-26 19:42:35,285081.53
chrome.exe,2025-10-26 19:42:35,203398.75
msedge.exe,2025-10-26 19:42:35,18541.15
conhost.exe,2025-10-26 19:42:35,32889.89
svchost.exe,2025-10-26 19:42:35,25.83
OneDrive.Sync.Service.exe,2025-10-26 19:42:35,32522.44
SystemSettings.exe,2025-10-26 19:42:35,384785.08
Code.exe,2025-10-26 19:42:35,267888.13
msedgewebview2.exe,2025-10-26 19:42:35,560616.68
chrome.exe,2025-10-26 19:42:35,279600.24
chrome.exe,2025-10-26 19:42:35,33379.71
chrome.exe,2025-10-26 19:42:35,285127.88
RuntimeBroker.exe,2025-10-26 19:42:35,5353.99
python.exe,2025-10-26 19:42:35,85.04
chrome.exe,2025-10-26 19:42:35,32840.12
MsMpEng.exe,2025-10-26 19:42:35,384119.76
chrome.exe,2025-10-26 19:42:35,32842.05
CodeSetup-stable-7d842fb85a0275a4a8e4d7e040d2625abbf7f084.exe,2025-10-26 19:42:35,201069.75
LockApp.exe,2025-10-26 19:42:35,5354.09
OneDrive.exe,2025-10-26 19:42:35,32523.76
chrome.exe,2025-10-26 19:42:35,191592.25
chrome.exe,2025-10-26 19:42:35,203395.16
chrome.exe,2025-10-26 19:42:35,283994.56
System Idle Process,2025-10-26 19:42:48,1761518568.65
System,2025-10-26 19:42:48,1761518568.65
,2025-10-26 19:42:48,1715835.12
Registry,2025-10-26 19:42:48,1715835.11
smss.exe,2025-10-26 19:42:48,1715832.77
PresentMonService.exe,2025-10-26 19:42:48,561934.79
services.exe,2025-10-26 19:42:48,1715824.7
winlogon.exe,2025-10-26 19:42:48,1715824.7
csrss.exe,2025-10-26 19:42:48,1715824.94
wininit.exe,2025-10-26 19:42:48,1715824.74
csrss.exe,2025-10-26 19:42:48,1715824.74
LsaIso.exe,2025-10-26 19:42:48,1715824.69
lsass.exe,2025-10-26 19:42:48,1715824.69
Code.exe,2025-10-26 19:42:48,32907.3
svchost.exe,2025-10-26 19:42:48,1715824.57
fontdrvhost.exe,2025-10-26 19:42:48,1715824.56
fontdrvhost.exe,2025-10-26 19:42:48,1715824.57
conhost.exe,2025-10-26 19:42:48,200409.56
wslservice.exe,2025-10-26 19:42:48,1715463.62
WUDFHost.exe,2025-10-26 19:42:48,1715824.56
svchost.exe,2025-10-26 19:42:48,1715824.34
svchost.exe,2025-10-26 19:42:48,1715824.56
svchost.exe,2025-10-26 19:42:48,1715824.54
svchost.exe,2025-10-26 19:42:48,1715824.47
svchost.exe,2025-10-26 19:42:48,1715824.47
svchost.exe,2025-10-26 19:42:48,1715824.48
svchost.exe,2025-10-26 19:42:48,1715824.48
svchost.exe,2025-10-26 19:42:48,1715824.49
svchost.exe,2025-10-26 19:42:48,1715824.47
svchost.exe,2025-10-26 19:42:48,1715824.48
svchost.exe,2025-10-26 19:42:48,1715824.48
svchost.exe,2025-10-26 19:42:48,463.51
msedgewebview2.exe,2025-10-26 19:42:48,1715732.79
svchost.exe,2025-10-26 19:42:48,1715824.46
svchost.exe,2025-10-26 19:42:48,1715824.46
svchost.exe,2025-10-26 19:42:48,1715824.46
dllhost.exe,2025-10-26 19:42:48,1713155.56
svchost.exe,2025-10-26 19:42:48,1715824.44
svchost.exe,2025-10-26 19:42:48,1715824.44
svchost.exe,2025-10-26 19:42:48,1715824.41
svchost.exe,2025-10-26 19:42:48,1715824.41
svchost.exe,2025-10-26 19:42:48,1715824.4
svchost.exe,2025-10-26 19:42:48,1715824.41
svchost.exe,2025-10-26 19:42:48,1715824.39
dwm.exe,2025-10-26 19:42:48,1715824.39
svchost.exe,2025-10-26 19:42:48,1715824.39
svchost.exe,2025-10-26 19:42:48,1715824.39
svchost.exe,2025-10-26 19:42:48,1715722.89
wsl.exe,2025-10-26 19:42:48,1715459.8
conhost.exe,2025-10-26 19:42:48,1715459.27
svchost.exe,2025-10-26 19:42:48,1715824.37
svchost.exe,2025-10-26 19:42:48,1715824.37
svchost.exe,2025-10-26 19:42:48,1715824.38
WUDFHost.exe,2025-10-26 19:42:48,1715824.37
svchost.exe,2025-10-26 19:42:48,1715824.37
svchost.exe,2025-10-26 19:42:48,1715824.37
svchost.exe,2025-10-26 19:42:48,1715824.37
igfxCUIServiceN.exe,2025-10-26 19:42:48,1715824.36
svchost.exe,2025-10-26 19:42:48,1715824.36
svchost.exe,2025-10-26 19:42:48,1715824.35
NisSrv.exe,2025-10-26 19:42:48,384121.23
chrome.exe,2025-10-26 19:42:48,284007.52
bcmUshUpgradeService.exe,2025-10-26 19:42:48,1715824.33
svchost.exe,2025-10-26 19:42:48,1715824.31
svchost.exe,2025-10-26 19:42:48,1715824.3
svchost.exe,2025-10-26 19:42:48,1715824.29
svchost.exe,2025-10-26 19:42:48,1715824.29
svchost.exe,2025-10-26 19:42:48,1715824.29
vmcompute.exe,2025-10-26 19:42:48,1715463.31
WUDFHost.exe,2025-10-26 19:42:48,1715823.73
svchost.exe,2025-10-26 19:42:48,1715824.22
MemCompression,2025-10-26 19:42:48,1715824.21
svchost.exe,2025-10-26 19:42:48,1715824.21
svchost.exe,2025-10-26 19:42:48,1715824.19
svchost.exe,2025-10-26 19:42:48,1715824.19
WidgetService.exe,2025-10-26 19:42:48,1715733.98
svchost.exe,2025-10-26 19:42:48,562758.66
svchost.exe,2025-10-26 19:42:48,1715824.03
svchost.exe,2025-10-26 19:42:48,1715823.85
svchost.exe,2025-10-26 19:42:48,1715723.0
svchost.exe,2025-10-26 19:42:48,1715823.72
WTabletServiceISD.exe,2025-10-26 19:42:48,1715823.72
svchost.exe,2025-10-26 19:42:48,1715823.67
svchost.exe,2025-10-26 19:42:48,1715823.66
bash.exe,2025-10-26 19:42:48,7914.78
svchost.exe,2025-10-26 19:42:48,1715823.66
spoolsv.exe,2025-10-26 19:42:48,1715823.64
conhost.exe,2025-10-26 19:42:48,32903.38
bcmHostControlService.exe,2025-10-26 19:42:48,1715823.63
bcmHostStorageService.exe,2025-10-26 19:42:49,1715823.64
svchost.exe,2025-10-26 19:42:49,1715823.45
svchost.exe,2025-10-26 19:42:49,1715823.63
svchost.exe,2025-10-26 19:42:49,1715823.64
msedgewebview2.exe,2025-10-26 19:42:49,1715788.5
jhi_service.exe,2025-10-26 19:42:49,1715823.46
svchost.exe,2025-10-26 19:42:49,1715823.62
wlanext.exe,2025-10-26 19:42:49,1715823.6
conhost.exe,2025-10-26 19:42:49,1715823.6
Code.exe,2025-10-26 19:42:49,267901.88
IntelAudioService.exe,2025-10-26 19:42:49,1715823.48
wsl.exe,2025-10-26 19:42:49,1715460.0
com.docker.backend.exe,2025-10-26 19:42:49,1715791.64
WmiPrvSE.exe,2025-10-26 19:42:49,1715823.53
svchost.exe,2025-10-26 19:42:49,1715823.53
svchost.exe,2025-10-26 19:42:49,1715823.54
svchost.exe,2025-10-26 19:42:49,1715823.54
msedgewebview2.exe,2025-10-26 19:42:49,1715733.39
OneApp.IGCC.WinService.exe,2025-10-26 19:42:49,1715823.53
esif_uf.exe,2025-10-26 19:42:49,1715823.53
powershell.exe,2025-10-26 19:42:49,1299.42
mysqld.exe,2025-10-26 19:42:49,1715823.5
svchost.exe,2025-10-26 19:42:49,1715823.5
wslrelay.exe,2025-10-26 19:42:49,1715460.72
msedgewebview2.exe,2025-10-26 19:42:49,1715733.36
RtkAudUService64.exe,2025-10-26 19:42:49,1715823.49
TbtP2pShortcutService.exe,2025-10-26 19:42:49,1715823.49
svchost.exe,2025-10-26 19:42:49,1715823.49
svchost.exe,2025-10-26 19:42:49,1715823.49
WavesAudioService.exe,2025-10-26 19:42:49,1715823.49
WavesSysSvc64.exe,2025-10-26 19:42:49,1715823.49
WMIRegistrationService.exe,2025-10-26 19:42:49,1715823.46
svchost.exe,2025-10-26 19:42:49,1715823.46
unsecapp.exe,2025-10-26 19:42:49,1715814.75
mysqld.exe,2025-10-26 19:42:49,1715823.33
conhost.exe,2025-10-26 19:42:49,1715823.32
AggregatorHost.exe,2025-10-26 19:42:49,1715822.32
WhatsApp.exe,2025-10-26 19:42:49,284584.59
svchost.exe,2025-10-26 19:42:49,1715805.21
dllhost.exe,2025-10-26 19:42:49,1713192.73
Code.exe,2025-10-26 19:42:49,267874.07
chrome.exe,2025-10-26 19:42:49,191575.29
chrome.exe,2025-10-26 19:42:49,191627.97
svchost.exe,2025-10-26 19:42:49,1715821.9
msedgewebview2.exe,2025-10-26 19:42:49,1715733.3
svchost.exe,2025-10-26 19:42:49,1715813.38
conhost.exe,2025-10-26 19:42:49,1715459.52
explorer.exe,2025-10-26 19:42:49,7677.24
svchost.exe,2025-10-26 19:42:49,946749.98
RtkAudUService64.exe,2025-10-26 19:42:49,1715819.96
WavesSvc64.exe,2025-10-26 19:42:49,1715796.94
conhost.exe,2025-10-26 19:42:49,1715459.53
svchost.exe,2025-10-26 19:42:49,1715815.82
svchost.exe,2025-10-26 19:42:49,1715815.85
wslhost.exe,2025-10-26 19:42:49,1715459.58
svchost.exe,2025-10-26 19:42:49,1505933.59
wsl.exe,2025-10-26 19:42:49,1715460.15
jetbrains-toolbox.exe,2025-10-26 19:42:49,947972.08
svchost.exe,2025-10-26 19:42:49,1715805.89
conhost.exe,2025-10-26 19:42:49,561935.29
dptf_helper.exe,2025-10-26 19:42:49,1715805.82
ApplicationFrameHost.exe,2025-10-26 19:42:49,1715724.92
sihost.exe,2025-10-26 19:42:49,1715805.72
conhost.exe,2025-10-26 19:42:49,196516.52
svchost.exe,2025-10-26 19:42:49,1715805.69
svchost.exe,2025-10-26 19:42:49,1715805.69
svchost.exe,2025-10-26 19:42:49,1715805.69
SecurityHealthSystray.exe,2025-10-26 19:42:49,1715797.86
svchost.exe,2025-10-26 19:42:49,1715805.66
igfxEMN.exe,2025-10-26 19:42:49,1715805.65
svchost.exe,2025-10-26 19:42:49,1715805.62
svchost.exe,2025-10-26 19:42:49,1715805.58
svchost.exe,2025-10-26 19:42:49,1677968.62
svchost.exe,2025-10-26 19:42:49,196225.18
taskhostw.exe,2025-10-26 19:42:49,1715805.44
Code.exe,2025-10-26 19:42:49,32898.22
ShellExperienceHost.exe,2025-10-26 19:42:49,7675.63
svchost.exe,2025-10-26 19:42:49,1715503.41
wslhost.exe,2025-10-26 19:42:49,1715459.6
wslhost.exe,2025-10-26 19:42:49,1715459.59
msedgewebview2.exe,2025-10-26 19:42:49,1715788.22
LocationNotificationWindows.exe,2025-10-26 19:42:49,1715727.34
svchost.exe,2025-10-26 19:42:49,1715804.95
SecurityHealthService.exe,2025-10-26 19:42:49,1715797.86
chrome.exe,2025-10-26 19:42:49,189767.46
Widgets.exe,2025-10-26 19:42:49,1715804.49
RuntimeBroker.exe,2025-10-26 19:42:49,1715804.47
RuntimeBroker.exe,2025-10-26 19:42:49,1715804.41
svchost.exe,2025-10-26 19:42:49,1715803.81
svchost.exe,2025-10-26 19:42:49,1715702.07
smartscreen.exe,2025-10-26 19:42:49,23.05
svchost.exe,2025-10-26 19:42:49,1715724.22
backgroundTaskHost.exe,2025-10-26 19:42:49,381921.8
svchost.exe,2025-10-26 19:42:49,1715724.15
CodeSetup-stable-7d842fb85a0275a4a8e4d7e040d2625abbf7f084.tmp,2025-10-26 19:42:49,201082.67
RuntimeBroker.exe,2025-10-26 19:42:49,1715803.32
dllhost.exe,2025-10-26 19:42:49,1715802.9
ctfmon.exe,2025-10-26 19:42:49,1715802.79
TabTip.exe,2025-10-26 19:42:49,1715802.73
Code.exe,2025-10-26 19:42:49,267903.42
SearchIndexer.exe,2025-10-26 19:42:49,1715802.55
svchost.exe,2025-10-26 19:42:49,1715724.29
PhoneExperienceHost.exe,2025-10-26 19:42:49,381959.84
svchost.exe,2025-10-26 19:42:49,1715701.64
svchost.exe,2025-10-26 19:42:49,1715800.39
RtkAudUService64.exe,2025-10-26 19:42:49,1715797.36
svchost.exe,2025-10-26 19:42:49,1715800.31
RuntimeBroker.exe,2025-10-26 19:42:49,1715789.05
unsecapp.exe,2025-10-26 19:42:49,1715796.34
SnippingTool.exe,2025-10-26 19:42:49,1102.49
msedgewebview2.exe,2025-10-26 19:42:49,1715788.2
RuntimeBroker.exe,2025-10-26 19:42:49,2313.5
dllhost.exe,2025-10-26 19:42:49,1715461.12
unsecapp.exe,2025-10-26 19:42:49,1715790.76
bash.exe,2025-10-26 19:42:49,267891.91
com.docker.backend.exe,2025-10-26 19:42:49,1715792.29
conhost.exe,2025-10-26 19:42:49,1715792.29
msteams.exe,2025-10-26 19:42:49,1715789.45
Code.exe,2025-10-26 19:42:49,267903.42
Docker Desktop.exe,2025-10-26 19:42:49,1715788.7
com.docker.build.exe,2025-10-26 19:42:49,1715788.85
msedgewebview2.exe,2025-10-26 19:42:49,1715788.79
msedgewebview2.exe,2025-10-26 19:42:49,1715788.02
Docker Desktop.exe,2025-10-26 19:42:49,1715786.28
Docker Desktop.exe,2025-10-26 19:42:49,1715786.2
pet.exe,2025-10-26 19:42:49,32903.63
MySQLWorkbench.exe,2025-10-26 19:42:49,283358.22
MoUsoCoreWorker.exe,2025-10-26 19:42:49,1715723.97
msedgewebview2.exe,2025-10-26 19:42:49,1715733.36
svchost.exe,2025-10-26 19:42:49,1715732.92
svchost.exe,2025-10-26 19:42:49,1715701.52
taskhostw.exe,2025-10-26 19:42:49,1409517.58
wsl.exe,2025-10-26 19:42:49,1715460.23
chrome.exe,2025-10-26 19:42:49,284556.71
svchost.exe,2025-10-26 19:42:49,562021.36
svchost.exe,2025-10-26 19:42:49,1715249.11
Code.exe,2025-10-26 19:42:49,267903.22
Code.exe,2025-10-26 19:42:49,267903.56
StartMenuExperienceHost.exe,2025-10-26 19:42:49,7676.3
chrome.exe,2025-10-26 19:42:49,284561.0
dllhost.exe,2025-10-26 19:42:49,1715463.35
wslhost.exe,2025-10-26 19:42:49,1715459.71
svchost.exe,2025-10-26 19:42:49,1715701.38
Code.exe,2025-10-26 19:42:49,267900.16
vmwp.exe,2025-10-26 19:42:49,1715463.59
vmmemWSL,2025-10-26 19:42:49,1715463.54
dllhost.exe,2025-10-26 19:42:49,1474702.52
msedgewebview2.exe,2025-10-26 19:42:49,562021.01
conhost.exe,2025-10-26 19:42:49,1715459.66
svchost.exe,2025-10-26 19:42:49,1715693.02
RuntimeBroker.exe,2025-10-26 19:42:49,284584.6
chrome.exe,2025-10-26 19:42:49,285141.18
conhost.exe,2025-10-26 19:42:49,7915.19
msrdc.exe,2025-10-26 19:42:49,1340.46
msedge.exe,2025-10-26 19:42:49,18554.88
svchost.exe,2025-10-26 19:42:49,381921.95
chrome.exe,2025-10-26 19:42:49,285141.23
java.exe,2025-10-26 19:42:49,196516.63
powershell.exe,2025-10-26 19:42:49,32903.0
Code.exe,2025-10-26 19:42:49,32906.73
chrome.exe,2025-10-26 19:42:49,192156.21
Code.exe,2025-10-26 19:42:49,267903.85
idea64.exe,2025-10-26 19:42:49,200416.27
fsnotifier.exe,2025-10-26 19:42:49,200410.16
conhost.exe,2025-10-26 19:42:49,267892.05
conhost.exe,2025-10-26 19:42:49,1299.73
chrome.exe,2025-10-26 19:42:49,285141.49
chrome.exe,2025-10-26 19:42:49,279616.42
msedge.exe,2025-10-26 19:42:49,18554.62
audiodg.exe,2025-10-26 19:42:49,39.2
MpDefenderCoreService.exe,2025-10-26 19:42:49,384133.2
svchost.exe,2025-10-26 19:42:49,1334.27
SystemSettingsBroker.exe,2025-10-26 19:42:49,7375.56
chrome.exe,2025-10-26 19:42:49,279652.4
chrome.exe,2025-10-26 19:42:49,285141.54
Code.exe,2025-10-26 19:42:49,32901.19
Code.exe,2025-10-26 19:42:49,267902.11
Code.exe,2025-10-26 19:42:49,32906.59
msedgewebview2.exe,2025-10-26 19:42:49,560628.2
msedge.exe,2025-10-26 19:42:49,18554.52
TextInputHost.exe,2025-10-26 19:42:49,7673.38
sppsvc.exe,2025-10-26 19:42:49,6.16
IntelGraphicsSoftware.Service.exe,2025-10-26 19:42:49,561935.71
backgroundTaskHost.exe,2025-10-26 19:42:49,2313.86
SearchHost.exe,2025-10-26 19:42:49,7676.34
Code.exe,2025-10-26 19:42:49,267902.27
msedge.exe,2025-10-26 19:42:49,18554.43
svchost.exe,2025-10-26 19:42:49,354.46
Notepad.exe,2025-10-26 19:42:49,205690.69
chrome.exe,2025-10-26 19:42:49,285094.9
chrome.exe,2025-10-26 19:42:49,203412.13
msedge.exe,2025-10-26 19:42:49,18554.52
conhost.exe,2025-10-26 19:42:49,32903.26
svchost.exe,2025-10-26 19:42:49,39.21
OneDrive.Sync.Service.exe,2025-10-26 19:42:49,32535.82
SystemSettings.exe,2025-10-26 19:42:49,384798.45
Code.exe,2025-10-26 19:42:49,267901.51
msedgewebview2.exe,2025-10-26 19:42:49,560630.05
chrome.exe,2025-10-26 19:42:49,279613.61
chrome.exe,2025-10-26 19:42:49,33393.08
chrome.exe,2025-10-26 19:42:49,285141.25
RuntimeBroker.exe,2025-10-26 19:42:49,5367.37
python.exe,2025-10-26 19:42:49,98.42
chrome.exe,2025-10-26 19:42:49,32853.5
MsMpEng.exe,2025-10-26 19:42:49,384133.14
chrome.exe,2025-10-26 19:42:49,32855.43
CodeSetup-stable-7d842fb85a0275a4a8e4d7e040d2625abbf7f084.exe,2025-10-26 19:42:49,201083.13
LockApp.exe,2025-10-26 19:42:49,5367.47
OneDrive.exe,2025-10-26 19:42:49,32537.14
chrome.exe,2025-10-26 19:42:49,191605.63
chrome.exe,2025-10-26 19:42:49,203408.54
chrome.exe,2025-10-26 19:42:49,284007.94
System Idle Process,2025-10-26 19:43:01,1761518581.99
System,2025-10-26 19:43:01,1761518581.99
,2025-10-26 19:43:01,1715848.46
Registry,2025-10-26 19:43:01,1715848.45
smss.exe,2025-10-26 19:43:02,1715846.11
PresentMonService.exe,2025-10-26 19:43:02,561948.13
services.exe,2025-10-26 19:43:02,1715838.03
winlogon.exe,2025-10-26 19:43:02,1715838.03
csrss.exe,2025-10-26 19:43:02,1715838.27
wininit.exe,2025-10-26 19:43:02,1715838.08
csrss.exe,2025-10-26 19:43:02,1715838.08
LsaIso.exe,2025-10-26 19:43:02,1715838.03
lsass.exe,2025-10-26 19:43:02,1715838.03
Code.exe,2025-10-26 19:43:02,32920.64
svchost.exe,2025-10-26 19:43:02,1715837.91
fontdrvhost.exe,2025-10-26 19:43:02,1715837.9
fontdrvhost.exe,2025-10-26 19:43:02,1715837.91
conhost.exe,2025-10-26 19:43:02,200422.9
wslservice.exe,2025-10-26 19:43:02,1715476.96
WUDFHost.exe,2025-10-26 19:43:02,1715837.9
svchost.exe,2025-10-26 19:43:02,1715837.68
svchost.exe,2025-10-26 19:43:02,1715837.89
svchost.exe,2025-10-26 19:43:02,1715837.88
svchost.exe,2025-10-26 19:43:02,1715837.81
svchost.exe,2025-10-26 19:43:02,1715837.81
svchost.exe,2025-10-26 19:43:02,1715837.82
svchost.exe,2025-10-26 19:43:02,1715837.82
svchost.exe,2025-10-26 19:43:02,1715837.82
svchost.exe,2025-10-26 19:43:02,1715837.81
svchost.exe,2025-10-26 19:43:02,1715837.81
svchost.exe,2025-10-26 19:43:02,1715837.82
svchost.exe,2025-10-26 19:43:02,476.85
msedgewebview2.exe,2025-10-26 19:43:02,1715746.13
svchost.exe,2025-10-26 19:43:02,1715837.79
svchost.exe,2025-10-26 19:43:02,1715837.8
svchost.exe,2025-10-26 19:43:02,1715837.8
dllhost.exe,2025-10-26 19:43:02,1713168.9
svchost.exe,2025-10-26 19:43:02,1715837.78
svchost.exe,2025-10-26 19:43:02,1715837.78
svchost.exe,2025-10-26 19:43:02,1715837.75
svchost.exe,2025-10-26 19:43:02,1715837.75
svchost.exe,2025-10-26 19:43:02,1715837.74
svchost.exe,2025-10-26 19:43:02,1715837.75
svchost.exe,2025-10-26 19:43:02,1715837.73
dwm.exe,2025-10-26 19:43:02,1715837.74
svchost.exe,2025-10-26 19:43:02,1715837.74
svchost.exe,2025-10-26 19:43:02,1715837.75
svchost.exe,2025-10-26 19:43:02,1715736.25
wsl.exe,2025-10-26 19:43:02,1715473.15
conhost.exe,2025-10-26 19:43:02,1715472.62
svchost.exe,2025-10-26 19:43:02,1715837.73
svchost.exe,2025-10-26 19:43:02,1715837.73
svchost.exe,2025-10-26 19:43:02,1715837.73
WUDFHost.exe,2025-10-26 19:43:02,1715837.73
svchost.exe,2025-10-26 19:43:02,1715837.73
svchost.exe,2025-10-26 19:43:02,1715837.73
svchost.exe,2025-10-26 19:43:02,1715837.73
igfxCUIServiceN.exe,2025-10-26 19:43:02,1715837.72
svchost.exe,2025-10-26 19:43:02,1715837.72
svchost.exe,2025-10-26 19:43:02,1715837.71
NisSrv.exe,2025-10-26 19:43:02,384134.59
chrome.exe,2025-10-26 19:43:02,284020.88
bcmUshUpgradeService.exe,2025-10-26 19:43:02,1715837.68
svchost.exe,2025-10-26 19:43:02,1715837.66
svchost.exe,2025-10-26 19:43:02,1715837.66
svchost.exe,2025-10-26 19:43:02,1715837.65
svchost.exe,2025-10-26 19:43:02,1715837.65
svchost.exe,2025-10-26 19:43:02,1715837.65
vmcompute.exe,2025-10-26 19:43:02,1715476.67
WUDFHost.exe,2025-10-26 19:43:02,1715837.09
svchost.exe,2025-10-26 19:43:02,1715837.58
MemCompression,2025-10-26 19:43:02,1715837.57
svchost.exe,2025-10-26 19:43:02,1715837.57
svchost.exe,2025-10-26 19:43:02,1715837.55
svchost.exe,2025-10-26 19:43:02,1715837.56
WidgetService.exe,2025-10-26 19:43:02,1715747.35
svchost.exe,2025-10-26 19:43:02,562772.03
svchost.exe,2025-10-26 19:43:02,1715837.39
svchost.exe,2025-10-26 19:43:02,1715837.22
svchost.exe,2025-10-26 19:43:02,1715736.37
svchost.exe,2025-10-26 19:43:02,1715837.09
WTabletServiceISD.exe,2025-10-26 19:43:02,1715837.09
svchost.exe,2025-10-26 19:43:02,1715837.04
svchost.exe,2025-10-26 19:43:02,1715837.03
bash.exe,2025-10-26 19:43:02,7928.15
svchost.exe,2025-10-26 19:43:02,1715837.03
spoolsv.exe,2025-10-26 19:43:02,1715837.01
conhost.exe,2025-10-26 19:43:02,32916.75
bcmHostControlService.exe,2025-10-26 19:43:02,1715837.0
bcmHostStorageService.exe,2025-10-26 19:43:02,1715837.01
svchost.exe,2025-10-26 19:43:02,1715836.82
svchost.exe,2025-10-26 19:43:02,1715837.0
svchost.exe,2025-10-26 19:43:02,1715837.01
msedgewebview2.exe,2025-10-26 19:43:02,1715801.87
jhi_service.exe,2025-10-26 19:43:02,1715836.83
svchost.exe,2025-10-26 19:43:02,1715837.0
wlanext.exe,2025-10-26 19:43:02,1715836.97
conhost.exe,2025-10-26 19:43:02,1715836.97
Code.exe,2025-10-26 19:43:02,267915.25
IntelAudioService.exe,2025-10-26 19:43:02,1715836.85
wsl.exe,2025-10-26 19:43:02,1715473.37
com.docker.backend.exe,2025-10-26 19:43:02,1715805.01
WmiPrvSE.exe,2025-10-26 19:43:02,1715836.9
svchost.exe,2025-10-26 19:43:02,1715836.9
svchost.exe,2025-10-26 19:43:02,1715836.91
svchost.exe,2025-10-26 19:43:02,1715836.91
msedgewebview2.exe,2025-10-26 19:43:02,1715746.76
OneApp.IGCC.WinService.exe,2025-10-26 19:43:02,1715836.9
esif_uf.exe,2025-10-26 19:43:02,1715836.9
powershell.exe,2025-10-26 19:43:02,1312.79
mysqld.exe,2025-10-26 19:43:02,1715836.88
svchost.exe,2025-10-26 19:43:02,1715836.88
wslrelay.exe,2025-10-26 19:43:02,1715474.1
msedgewebview2.exe,2025-10-26 19:43:02,1715746.74
RtkAudUService64.exe,2025-10-26 19:43:02,1715836.86
TbtP2pShortcutService.exe,2025-10-26 19:43:02,1715836.86
svchost.exe,2025-10-26 19:43:02,1715836.86
svchost.exe,2025-10-26 19:43:02,1715836.87
WavesAudioService.exe,2025-10-26 19:43:02,1715836.87
